season tcID TC YYYYMMDDHH lat lon vmax pmin status distance
2019 EP05 Dalila 2019072312 18.3 -117.4 40 1004 TS 677
2019 EP05 Dalila 2019072318 18.8 -117.8 40 1005 TS 716
2019 EP05 Dalila 2019072400 19.2 -118.2 35 1006 TS 758
2019 EP05 Dalila 2019072406 19.7 -118.6 30 1007 TD 803
2019 EP05 Dalila 2019072412 20.2 -119.0 30 1008 TD 852
2019 EP05 Dalila 2019072418 20.7 -119.5 25 1008 TD 880
2019 EP05 Dalila 2019072500 21.1 -119.8 25 1008 TD 874
2019 EP05 Dalila 2019072506 21.4 -120.1 25 1009 TD 858
2019 EP05 Dalila 2019072512 21.8 -120.6 20 1009 LO 827
2019 EP05 Dalila 2019072518 22.0 -121.2 20 1009 LO 825
2019 EP05 Dalila 2019072600 22.2 -121.7 20 1009 LO 824
2019 EP05 Dalila 2019072606 22.4 -122.3 20 1010 LO 831
2019 EP05 Dalila 2019072612 22.5 -123.0 20 1010 LO 858
2019 EP06 Erick 2019072712 11.2 -122.9 30 1006 TD 1529
2019 EP06 Erick 2019072718 11.5 -124.5 35 1005 TS 1658
2019 EP06 Erick 2019072800 11.8 -126.1 35 1005 TS 1794
2019 EP06 Erick 2019072806 11.9 -127.7 35 1005 TS 1945
2019 EP06 Erick 2019072812 11.7 -129.4 35 1005 TS 2123
2019 EP06 Erick 2019072818 11.5 -131.0 40 1004 TS 2291
2019 EP06 Erick 2019072900 11.6 -132.5 50 1001 TS 2405
2019 EP06 Erick 2019072906 11.8 -134.1 55 999 TS 2375
2019 EP06 Erick 2019072912 12.1 -135.8 60 996 TS 2195
2019 EP06 Erick 2019072918 12.4 -137.6 65 993 HU 2004
2019 EP06 Erick 2019073000 12.6 -139.3 70 990 HU 1829
2019 EP06 Erick 2019073006 12.9 -140.7 80 981 HU 1678
2019 EP06 Erick 2019073012 13.2 -142.2 100 966 HU 1520
2019 EP06 Erick 2019073018 13.4 -143.6 115 952 HU 1377
2019 EP06 Erick 2019073100 13.8 -144.9 115 952 HU 1234
2019 EP06 Erick 2019073106 14.0 -145.9 110 954 HU 1131
2019 EP06 Erick 2019073112 14.3 -147.0 105 958 HU 1015
2019 EP06 Erick 2019073118 14.6 -148.1 100 960 HU 900
2019 EP06 Erick 2019080100 15.0 -149.2 90 967 HU 780
2019 EP06 Erick 2019080106 15.3 -150.4 80 978 HU 663
2019 EP06 Erick 2019080112 15.5 -151.6 75 981 HU 561
2019 EP06 Erick 2019080118 15.7 -152.8 70 983 HU 470
2019 EP06 Erick 2019080200 15.8 -154.0 60 993 TS 394
2019 EP06 Erick 2019080206 16.3 -155.4 55 996 TS 298
2019 EP06 Erick 2019080212 16.5 -156.8 45 1000 TS 299
2019 EP06 Erick 2019080218 16.6 -158.0 40 1003 TS 358
2019 EP06 Erick 2019080300 16.9 -158.8 35 1005 TS 396
2019 EP06 Erick 2019080306 17.0 -160.4 35 1005 TS 535
2019 EP06 Erick 2019080312 17.1 -162.1 35 1005 TS 566
2019 EP06 Erick 2019080318 17.2 -163.3 35 1005 TS 612
2019 EP06 Erick 2019080400 17.6 -164.6 30 1006 TD 661
2019 EP06 Erick 2019080406 18.0 -165.7 30 1006 TD 718
2019 EP06 Erick 2019080412 18.3 -166.6 30 1006 TD 777
2019 EP06 Erick 2019080418 18.8 -167.5 30 1007 TD 834
2019 EP06 Erick 2019080500 19.1 -168.6 25 1008 LO 927
2019 EP06 Erick 2019080506 19.4 -169.1 25 1008 LO 966
2019 EP07 Flossie 2019072812 11.1 -106.8 25 1008 TD 880
2019 EP07 Flossie 2019072818 11.7 -108.6 30 1007 TD 827
2019 EP07 Flossie 2019072900 12.2 -110.4 30 1006 TD 733
2019 EP07 Flossie 2019072906 12.5 -112.1 35 1005 TS 707
2019 EP07 Flossie 2019072912 12.5 -113.8 45 1002 TS 759
2019 EP07 Flossie 2019072918 12.5 -115.5 50 1001 TS 847
2019 EP07 Flossie 2019073000 12.3 -117.1 55 1001 TS 971
2019 EP07 Flossie 2019073006 12.1 -118.6 55 1001 TS 1101
2019 EP07 Flossie 2019073012 12.2 -119.9 60 998 TS 1201
2019 EP07 Flossie 2019073018 12.5 -121.2 65 995 HU 1295
2019 EP07 Flossie 2019073100 13.0 -122.4 70 990 HU 1377
2019 EP07 Flossie 2019073106 13.3 -123.8 70 987 HU 1496
2019 EP07 Flossie 2019073112 13.6 -125.2 65 991 HU 1621
2019 EP07 Flossie 2019073118 13.8 -126.6 60 994 TS 1753
2019 EP07 Flossie 2019080100 14.1 -128.1 55 997 TS 1895
2019 EP07 Flossie 2019080106 14.5 -129.5 55 996 TS 1978
2019 EP07 Flossie 2019080112 15.0 -131.0 55 996 TS 2028
2019 EP07 Flossie 2019080118 15.6 -132.5 55 995 TS 2080
2019 EP07 Flossie 2019080200 16.2 -134.0 60 994 TS 2144
2019 EP07 Flossie 2019080206 16.6 -135.6 60 993 TS 2058
2019 EP07 Flossie 2019080212 16.9 -137.1 60 993 TS 1895
2019 EP07 Flossie 2019080218 17.3 -138.8 55 994 TS 1709
2019 EP07 Flossie 2019080300 17.7 -140.3 50 996 TS 1544
2019 EP07 Flossie 2019080306 18.1 -141.7 50 998 TS 1391
2019 EP07 Flossie 2019080312 18.4 -142.9 50 998 TS 1261
2019 EP07 Flossie 2019080318 18.6 -143.9 45 1003 TS 1154
2019 EP07 Flossie 2019080400 18.8 -145.0 40 1005 TS 1036
2019 EP07 Flossie 2019080406 18.9 -146.1 40 1005 TS 920
2019 EP07 Flossie 2019080412 18.9 -147.1 35 1007 TS 815
2019 EP07 Flossie 2019080418 18.9 -148.0 35 1007 TS 721
2019 EP07 Flossie 2019080500 18.9 -149.2 30 1009 TD 596
2019 EP07 Flossie 2019080506 19.2 -150.6 30 1009 TD 446
2019 EP07 Flossie 2019080512 19.5 -152.0 30 1009 TD 297
2019 EP07 Flossie 2019080518 20.0 -153.0 30 1009 TD 199
2019 EP07 Flossie 2019080600 20.6 -154.1 30 1009 LO 132
2019 EP07 Flossie 2019080606 21.4 -155.3 30 1010 LO 101
2019 EP07 Flossie 2019080612 22.4 -156.2 30 1011 LO 148
2019 EP07 Flossie 2019080618 23.6 -156.8 30 1012 LO 243
2019 EP07 Flossie 2019080700 24.7 -157.1 30 1013 LO 345
2019 EP08 Gil 2019080218 12.9 -118.4 25 1010 LO 1025
2019 EP08 Gil 2019080300 13.5 -119.2 25 1009 LO 1053
2019 EP08 Gil 2019080306 14.0 -120.0 25 1009 TD 1096
2019 EP08 Gil 2019080312 14.5 -120.9 30 1008 TD 1156
2019 EP08 Gil 2019080318 14.7 -121.9 35 1006 TS 1245
2019 EP08 Gil 2019080400 14.8 -123.0 35 1006 TS 1351
2019 EP08 Gil 2019080406 14.8 -124.0 30 1007 TD 1452
2019 EP08 Gil 2019080412 14.9 -124.9 25 1009 TD 1540
2019 EP08 Gil 2019080418 15.0 -125.8 25 1009 TD 1629
2019 EP08 Gil 2019080500 15.2 -126.8 25 1009 LO 1726
2019 EP08 Gil 2019080506 15.4 -127.8 25 1009 LO 1795
2019 EP08 Gil 2019080512 15.5 -128.8 25 1009 LO 1843
2019 EP08 Gil 2019080518 15.5 -129.8 25 1009 LO 1905
2019 EP08 Gil 2019080600 15.5 -130.8 25 1010 LO 1971
2019 EP09 Henriette 2019081118 18.2 -107.7 30 1006 LO 305
2019 EP09 Henriette 2019081200 18.8 -109.1 30 1006 TD 193
2019 EP09 Henriette 2019081206 19.3 -110.4 35 1005 TS 79
2019 EP09 Henriette 2019081212 19.7 -111.5 40 1003 TS 110
2019 EP09 Henriette 2019081218 20.1 -112.6 40 1004 TS 219
2019 EP09 Henriette 2019081300 20.5 -113.7 35 1005 TS 338
2019 EP09 Henriette 2019081306 20.9 -114.7 30 1007 TD 450
2019 EP09 Henriette 2019081312 21.2 -115.5 25 1008 LO 516
2019 EP09 Henriette 2019081318 21.3 -116.3 20 1009 LO 568
2019 EP09 Henriette 2019081400 21.5 -116.9 20 1009 LO 604
2019 EP09 Henriette 2019081406 21.8 -117.3 15 1009 LO 621
2019 EP09 Henriette 2019081412 22.0 -117.6 15 1010 LO 638
2019 EP09 Henriette 2019081418 22.0 -117.9 15 1010 LO 665
2019 EP09 Henriette 2019081500 21.7 -118.0 15 1010 LO 690
2019 EP10 Ivo 2019082106 15.0 -105.1 30 1007 TD 409
2019 EP10 Ivo 2019082112 15.3 -106.9 35 1006 TS 494
2019 EP10 Ivo 2019082118 15.6 -108.7 40 1004 TS 428
2019 EP10 Ivo 2019082200 15.6 -110.6 45 999 TS 355
2019 EP10 Ivo 2019082206 15.5 -112.1 50 996 TS 382
2019 EP10 Ivo 2019082212 15.5 -113.1 60 990 TS 426
2019 EP10 Ivo 2019082218 15.8 -113.8 60 990 TS 444
2019 EP10 Ivo 2019082300 16.5 -114.0 55 992 TS 406
2019 EP10 Ivo 2019082306 17.5 -114.4 55 992 TS 386
2019 EP10 Ivo 2019082312 18.4 -114.8 55 992 TS 403
2019 EP10 Ivo 2019082318 19.3 -115.1 50 994 TS 434
2019 EP10 Ivo 2019082400 20.1 -115.4 45 996 TS 482
2019 EP10 Ivo 2019082406 20.8 -115.7 45 996 TS 538
2019 EP10 Ivo 2019082412 21.5 -116.0 40 998 TS 530
2019 EP10 Ivo 2019082418 22.2 -116.2 40 999 TS 501
2019 EP10 Ivo 2019082500 23.0 -116.4 35 1001 TS 476
2019 EP10 Ivo 2019082506 23.9 -116.8 30 1004 LO 441
2019 EP10 Ivo 2019082512 24.8 -117.3 25 1007 LO 396
2019 EP10 Ivo 2019082518 25.6 -117.8 25 1007 LO 370
2019 EP10 Ivo 2019082600 26.1 -118.1 20 1008 LO 315
2019 EP10 Ivo 2019082606 26.3 -118.1 15 1009 LO 293
2019 EP10 Ivo 2019082612 26.4 -118.0 15 1009 LO 283
2019 EP10 Ivo 2019082618 26.3 -117.9 15 1009 LO 295
2019 EP10 Ivo 2019082700 25.9 -117.5 15 1009 LO 326
2019 EP11 Juliette 2019090100 12.7 -107.2 35 1006 TS 743
2019 EP11 Juliette 2019090106 13.2 -107.7 40 1004 TS 712
2019 EP11 Juliette 2019090112 13.8 -108.2 45 1000 TS 628
2019 EP11 Juliette 2019090118 14.5 -109.1 50 998 TS 516
2019 EP11 Juliette 2019090200 15.1 -110.1 50 998 TS 419
2019 EP11 Juliette 2019090206 15.7 -111.1 55 997 TS 341
2019 EP11 Juliette 2019090212 16.3 -112.1 65 991 HU 298
2019 EP11 Juliette 2019090218 16.9 -112.9 75 988 HU 289
2019 EP11 Juliette 2019090300 17.5 -113.6 85 971 HU 309
2019 EP11 Juliette 2019090306 17.9 -114.2 100 963 HU 351
2019 EP11 Juliette 2019090312 18.2 -114.7 110 953 HU 395
2019 EP11 Juliette 2019090318 18.5 -115.3 110 953 HU 454
2019 EP11 Juliette 2019090400 18.8 -115.8 105 958 HU 505
2019 EP11 Juliette 2019090406 19.0 -116.3 95 966 HU 558
