season tcID TC YYYYMMDDHH lat lon vmax pmin status distance
2017 EP05 Eugene 2017071212 23.2 -121.5 30 1006 TD 715
2017 EP05 Eugene 2017071218 23.7 -122.2 30 1006 LO 702
2017 EP05 Eugene 2017071300 24.2 -122.9 30 1006 LO 699
2017 EP05 Eugene 2017071306 24.7 -123.6 25 1007 LO 708
2017 EP05 Eugene 2017071312 25.1 -124.2 25 1008 LO 726
2017 EP05 Eugene 2017071318 25.5 -124.9 20 1009 LO 759
2017 EP05 Eugene 2017071400 26.0 -125.7 20 1009 LO 802
2017 EP05 Eugene 2017071406 26.5 -126.5 20 1009 LO 854
2017 EP06 Fernanda 2017071118 12.2 -108.4 25 1007 TD 781
2017 EP06 Fernanda 2017071200 12.2 -109.4 30 1007 TD 750
2017 EP06 Fernanda 2017071206 12.1 -110.2 30 1007 TD 746
2017 EP06 Fernanda 2017071212 12.0 -111.0 30 1006 TD 752
2017 EP06 Fernanda 2017071218 11.9 -111.8 35 1005 TS 768
2017 EP06 Fernanda 2017071300 11.8 -112.6 40 1004 TS 793
2017 EP06 Fernanda 2017071306 11.7 -113.5 45 1003 TS 830
2017 EP06 Fernanda 2017071312 11.5 -114.5 55 1000 TS 891
2017 EP06 Fernanda 2017071318 11.3 -115.5 65 995 HU 960
2017 EP06 Fernanda 2017071400 11.1 -116.5 75 987 HU 1037
2017 EP06 Fernanda 2017071406 11.0 -117.4 85 980 HU 1104
2017 EP06 Fernanda 2017071412 10.8 -118.3 95 972 HU 1183
2017 EP06 Fernanda 2017071418 10.7 -119.3 110 961 HU 1265
2017 EP06 Fernanda 2017071500 10.7 -120.3 125 948 HU 1343
2017 EP06 Fernanda 2017071506 10.8 -121.3 125 948 HU 1417
2017 EP06 Fernanda 2017071512 11.0 -122.3 120 953 HU 1489
2017 EP06 Fernanda 2017071518 11.3 -123.5 115 955 HU 1577
2017 EP06 Fernanda 2017071600 11.6 -124.7 115 955 HU 1671
2017 EP06 Fernanda 2017071606 11.9 -125.8 115 955 HU 1760
2017 EP06 Fernanda 2017071612 12.2 -126.9 115 955 HU 1852
2017 EP06 Fernanda 2017071618 12.5 -127.9 115 955 HU 1938
2017 EP06 Fernanda 2017071700 12.8 -128.8 110 956 HU 2015
2017 EP06 Fernanda 2017071706 13.1 -129.7 110 957 HU 2095
2017 EP06 Fernanda 2017071712 13.5 -130.5 105 959 HU 2130
2017 EP06 Fernanda 2017071718 13.9 -131.2 100 963 HU 2138
2017 EP06 Fernanda 2017071800 14.4 -131.8 95 967 HU 2133
2017 EP06 Fernanda 2017071806 14.9 -132.4 90 971 HU 2132
2017 EP06 Fernanda 2017071812 15.4 -132.9 90 971 HU 2125
2017 EP06 Fernanda 2017071818 15.9 -133.5 90 971 HU 2129
2017 EP06 Fernanda 2017071900 16.4 -134.1 85 976 HU 2136
2017 EP06 Fernanda 2017071906 16.8 -134.7 80 980 HU 2147
2017 EP06 Fernanda 2017071912 17.1 -135.3 75 983 HU 2078
2017 EP06 Fernanda 2017071918 17.4 -135.9 70 987 HU 2010
2017 EP06 Fernanda 2017072000 17.7 -136.6 65 990 HU 1931
2017 EP06 Fernanda 2017072006 18.0 -137.5 60 993 TS 1832
2017 EP06 Fernanda 2017072012 18.1 -138.7 55 999 TS 1705
2017 EP06 Fernanda 2017072018 18.1 -139.9 45 1004 TS 1579
2017 EP06 Fernanda 2017072100 18.3 -140.9 45 1000 TS 1472
2017 EP06 Fernanda 2017072106 18.4 -142.1 45 1000 TS 1345
2017 EP06 Fernanda 2017072112 18.5 -143.2 40 1002 TS 1228
2017 EP06 Fernanda 2017072118 18.6 -143.9 35 1004 TS 1154
2017 EP06 Fernanda 2017072200 18.7 -144.4 35 1004 TS 1100
2017 EP06 Fernanda 2017072206 18.9 -144.9 35 1004 TS 1045
2017 EP06 Fernanda 2017072212 19.1 -145.9 35 1005 TS 939
2017 EP06 Fernanda 2017072218 19.4 -146.9 30 1009 LO 832
2017 EP06 Fernanda 2017072300 19.9 -147.9 30 1009 LO 727
2017 EP07 Greg 2017071712 14.1 -105.0 30 1008 TD 498
2017 EP07 Greg 2017071718 14.1 -105.7 30 1007 TD 528
2017 EP07 Greg 2017071800 14.2 -106.4 30 1007 TD 556
2017 EP07 Greg 2017071806 14.4 -107.1 30 1007 TD 584
2017 EP07 Greg 2017071812 14.5 -107.9 35 1006 TS 577
2017 EP07 Greg 2017071818 14.5 -108.7 35 1006 TS 534
2017 EP07 Greg 2017071900 14.4 -109.6 35 1006 TS 508
2017 EP07 Greg 2017071906 14.2 -110.5 35 1006 TS 511
2017 EP07 Greg 2017071912 14.1 -111.4 40 1005 TS 521
2017 EP07 Greg 2017071918 14.0 -112.3 40 1005 TS 548
2017 EP07 Greg 2017072000 14.0 -113.3 35 1006 TS 584
2017 EP07 Greg 2017072006 14.0 -114.3 35 1006 TS 636
2017 EP07 Greg 2017072012 14.0 -115.2 40 1005 TS 694
2017 EP07 Greg 2017072018 14.1 -116.1 45 1003 TS 752
2017 EP07 Greg 2017072100 14.2 -117.0 50 1000 TS 817
2017 EP07 Greg 2017072106 14.3 -117.9 50 1000 TS 887
2017 EP07 Greg 2017072112 14.5 -119.0 45 1001 TS 975
2017 EP07 Greg 2017072118 14.7 -120.1 45 1001 TS 1069
2017 EP07 Greg 2017072200 14.9 -121.2 45 1001 TS 1167
2017 EP07 Greg 2017072206 15.0 -122.3 45 1001 TS 1273
2017 EP07 Greg 2017072212 15.0 -123.5 45 1001 TS 1394
2017 EP07 Greg 2017072218 14.9 -124.7 45 1001 TS 1520
2017 EP07 Greg 2017072300 14.7 -125.9 45 1001 TS 1649
2017 EP07 Greg 2017072306 14.4 -127.2 45 1001 TS 1792
2017 EP07 Greg 2017072312 14.3 -128.4 45 1001 TS 1919
2017 EP07 Greg 2017072318 14.3 -129.6 45 1001 TS 2002
2017 EP07 Greg 2017072400 14.3 -130.7 45 1001 TS 2070
2017 EP07 Greg 2017072406 14.3 -131.8 40 1003 TS 2142
2017 EP07 Greg 2017072412 14.3 -132.8 40 1003 TS 2210
2017 EP07 Greg 2017072418 14.4 -133.8 40 1003 TS 2273
2017 EP07 Greg 2017072500 14.6 -134.8 40 1003 TS 2197
2017 EP07 Greg 2017072506 14.9 -135.8 40 1003 TS 2085
2017 EP07 Greg 2017072512 15.3 -136.7 35 1005 TS 1979
2017 EP07 Greg 2017072518 15.9 -137.6 35 1005 TS 1869
2017 EP07 Greg 2017072600 16.8 -138.3 30 1006 TD 1772
2017 EP07 Greg 2017072606 17.5 -139.3 30 1007 TD 1653
2017 EP07 Greg 2017072612 18.0 -140.5 25 1008 TD 1518
2017 EP07 Greg 2017072618 18.3 -141.6 25 1008 LO 1398
2017 EP07 Greg 2017072700 18.1 -142.6 25 1009 LO 1297
2017 EP07 Greg 2017072706 17.7 -143.6 25 1009 LO 1201
2017 EP08 Unnamed08 2017071618 12.5 -114.9 25 1010 LO 812
2017 EP08 Unnamed08 2017071700 12.8 -115.4 25 1010 LO 813
2017 EP08 Unnamed08 2017071706 13.1 -115.9 25 1009 TD 819
2017 EP08 Unnamed08 2017071712 13.4 -116.3 25 1008 TD 822
2017 EP08 Unnamed08 2017071718 13.7 -116.8 30 1007 TD 837
2017 EP08 Unnamed08 2017071800 14.1 -117.4 30 1007 TD 857
2017 EP08 Unnamed08 2017071806 14.5 -118.0 30 1007 TD 884
2017 EP08 Unnamed08 2017071812 14.8 -118.6 30 1007 TD 921
2017 EP08 Unnamed08 2017071818 14.9 -119.2 30 1007 TD 973
2017 EP08 Unnamed08 2017071900 14.9 -119.9 30 1007 TD 1040
2017 EP08 Unnamed08 2017071906 14.7 -120.5 30 1007 TD 1108
2017 EP08 Unnamed08 2017071912 14.5 -121.0 25 1008 TD 1166
2017 EP08 Unnamed08 2017071918 14.3 -121.5 25 1009 TD 1224
2017 EP08 Unnamed08 2017072000 14.1 -122.0 25 1009 TD 1282
2017 EP08 Unnamed08 2017072006 13.9 -122.5 25 1009 LO 1341
2017 EP08 Unnamed08 2017072012 13.7 -123.0 25 1009 LO 1399
2017 EP08 Unnamed08 2017072018 13.4 -123.7 25 1009 LO 1482
2017 EP08 Unnamed08 2017072100 12.9 -124.5 25 1009 LO 1584
2017 EP09 Hilary 2017072012 7.8 -85.9 20 1010 LO 222
2017 EP09 Hilary 2017072018 8.0 -87.5 20 1010 LO 297
2017 EP09 Hilary 2017072100 8.3 -89.1 20 1009 LO 419
2017 EP09 Hilary 2017072106 8.5 -90.7 25 1009 LO 569
2017 EP09 Hilary 2017072112 8.8 -92.3 30 1008 TD 585
2017 EP09 Hilary 2017072118 9.0 -93.9 30 1007 TD 621
2017 EP09 Hilary 2017072200 9.2 -95.4 30 1006 TD 683
2017 EP09 Hilary 2017072206 9.6 -96.9 30 1006 TD 679
2017 EP09 Hilary 2017072212 10.0 -98.3 35 1005 TS 659
2017 EP09 Hilary 2017072218 10.7 -99.4 35 1005 TS 614
2017 EP09 Hilary 2017072300 11.6 -100.1 35 1005 TS 549
2017 EP09 Hilary 2017072306 12.2 -101.0 35 1004 TS 523
2017 EP09 Hilary 2017072312 12.6 -101.7 40 1003 TS 507
2017 EP09 Hilary 2017072318 13.0 -102.4 45 1001 TS 498
2017 EP09 Hilary 2017072400 13.4 -103.0 55 998 TS 480
2017 EP09 Hilary 2017072406 13.7 -103.5 65 992 HU 479
2017 EP09 Hilary 2017072412 14.0 -104.0 70 989 HU 476
2017 EP09 Hilary 2017072418 14.4 -104.6 75 985 HU 453
2017 EP09 Hilary 2017072500 14.8 -105.4 80 981 HU 444
2017 EP09 Hilary 2017072506 15.0 -106.3 85 976 HU 478
2017 EP09 Hilary 2017072512 15.2 -107.3 90 974 HU 525
2017 EP09 Hilary 2017072518 15.5 -108.3 90 973 HU 461
2017 EP09 Hilary 2017072600 15.9 -109.3 95 969 HU 366
2017 EP09 Hilary 2017072606 16.1 -110.4 90 972 HU 303
2017 EP09 Hilary 2017072612 16.4 -111.6 90 972 HU 271
2017 EP09 Hilary 2017072618 16.6 -112.6 85 974 HU 295
2017 EP09 Hilary 2017072700 16.8 -113.6 85 976 HU 352
2017 EP09 Hilary 2017072706 17.1 -114.6 80 977 HU 424
2017 EP09 Hilary 2017072712 17.4 -115.4 70 986 HU 489
2017 EP09 Hilary 2017072718 17.7 -116.2 65 988 HU 562
2017 EP09 Hilary 2017072800 18.1 -116.9 60 990 TS 627
2017 EP09 Hilary 2017072806 18.5 -117.5 60 992 TS 685
2017 EP09 Hilary 2017072812 18.9 -118.0 55 994 TS 737
2017 EP09 Hilary 2017072818 19.4 -118.6 55 995 TS 801
2017 EP09 Hilary 2017072900 20.0 -119.5 55 995 TS 901
2017 EP09 Hilary 2017072906 20.5 -120.4 55 996 TS 962
2017 EP09 Hilary 2017072912 21.1 -121.2 55 996 TS 920
2017 EP09 Hilary 2017072918 21.8 -122.0 50 998 TS 877
2017 EP09 Hilary 2017073000 22.5 -123.0 50 999 TS 858
2017 EP09 Hilary 2017073006 23.2 -124.1 50 1000 TS 863
2017 EP09 Hilary 2017073012 24.0 -125.3 50 1002 TS 889
2017 EP09 Hilary 2017073018 24.7 -126.6 45 1003 TS 951
2017 EP09 Hilary 2017073100 25.3 -127.9 35 1006 LO 1035
2017 EP09 Hilary 2017073106 26.0 -129.0 30 1008 LO 1108
2017 EP09 Hilary 2017073112 26.7 -130.0 25 1009 LO 1180
2017 EP09 Hilary 2017073118 27.2 -131.1 25 1010 LO 1272
2017 EP09 Hilary 2017080100 27.6 -132.1 25 1010 LO 1340
2017 EP10 Irwin 2017072206 14.1 -111.7 30 1006 TD 524
2017 EP10 Irwin 2017072212 14.3 -112.4 30 1006 TD 519
2017 EP10 Irwin 2017072218 14.5 -113.2 30 1006 TD 529
2017 EP10 Irwin 2017072300 14.6 -114.0 30 1006 TD 563
2017 EP10 Irwin 2017072306 14.7 -114.8 35 1005 TS 607
2017 EP10 Irwin 2017072312 14.8 -115.5 35 1004 TS 651
2017 EP10 Irwin 2017072318 14.8 -116.2 40 1003 TS 708
2017 EP10 Irwin 2017072400 14.8 -116.7 45 1001 TS 750
2017 EP10 Irwin 2017072406 14.8 -117.0 50 999 TS 776
2017 EP10 Irwin 2017072412 14.9 -117.3 55 996 TS 796
2017 EP10 Irwin 2017072418 15.0 -117.6 60 993 TS 818
2017 EP10 Irwin 2017072500 15.2 -118.1 65 990 HU 853
2017 EP10 Irwin 2017072506 15.4 -118.6 70 986 HU 890
2017 EP10 Irwin 2017072512 15.6 -119.2 75 983 HU 939
2017 EP10 Irwin 2017072518 15.8 -119.8 80 979 HU 991
2017 EP10 Irwin 2017072600 15.9 -120.5 80 979 HU 1057
2017 EP10 Irwin 2017072606 15.8 -121.2 70 987 HU 1132
2017 EP10 Irwin 2017072612 15.6 -121.8 55 994 TS 1200
2017 EP10 Irwin 2017072618 15.3 -122.5 50 999 TS 1282
2017 EP10 Irwin 2017072700 15.0 -123.0 50 999 TS 1343
2017 EP10 Irwin 2017072706 14.9 -123.5 50 999 TS 1398
2017 EP10 Irwin 2017072712 14.9 -123.9 50 999 TS 1438
2017 EP10 Irwin 2017072718 14.9 -124.2 50 999 TS 1469
2017 EP10 Irwin 2017072800 14.9 -124.4 50 999 TS 1489
2017 EP10 Irwin 2017072806 14.9 -124.6 50 998 TS 1509
2017 EP10 Irwin 2017072812 14.8 -124.7 50 998 TS 1523
2017 EP10 Irwin 2017072818 14.7 -124.7 50 998 TS 1527
2017 EP10 Irwin 2017072900 14.7 -124.6 50 998 TS 1517
2017 EP10 Irwin 2017072906 14.8 -124.5 50 998 TS 1503
2017 EP10 Irwin 2017072912 15.0 -124.4 50 998 TS 1485
2017 EP10 Irwin 2017072918 15.4 -124.4 50 998 TS 1472
2017 EP10 Irwin 2017073000 16.0 -124.5 55 997 TS 1465
2017 EP10 Irwin 2017073006 16.7 -124.7 55 997 TS 1469
2017 EP10 Irwin 2017073012 17.4 -124.9 55 997 TS 1450
2017 EP10 Irwin 2017073018 18.3 -125.4 55 998 TS 1387
2017 EP10 Irwin 2017073100 19.2 -126.0 55 999 TS 1336
2017 EP10 Irwin 2017073106 20.2 -126.5 50 1000 TS 1278
2017 EP10 Irwin 2017073112 21.2 -127.0 50 1001 TS 1229
2017 EP10 Irwin 2017073118 22.2 -127.5 50 1002 TS 1190
2017 EP10 Irwin 2017080100 23.3 -128.0 45 1004 TS 1155
2017 EP10 Irwin 2017080106 24.4 -128.5 45 1006 TS 1134
2017 EP10 Irwin 2017080112 25.5 -129.0 35 1008 TS 1127
2017 EP10 Irwin 2017080118 26.4 -129.5 30 1008 LO 1141
2017 EP10 Irwin 2017080200 27.3 -130.1 30 1009 LO 1173
2017 EP10 Irwin 2017080206 27.9 -130.8 30 1009 LO 1216
2017 EP10 Irwin 2017080212 28.3 -131.4 25 1010 LO 1239
2017 EP10 Irwin 2017080218 28.4 -131.6 20 1011 LO 1249
2017 EP10 Irwin 2017080300 28.4 -131.6 20 1012 LO 1249
2017 EP10 Irwin 2017080306 28.4 -131.6 15 1013 LO 1249
2017 EP10 Irwin 2017080312 28.4 -131.3 15 1013 LO 1225
2017 EP11 Unnamed11 2017080400 15.9 -106.0 25 1009 LO 382
2017 EP11 Unnamed11 2017080406 16.5 -107.3 30 1007 TD 405
2017 EP11 Unnamed11 2017080412 17.1 -108.6 30 1007 TD 311
2017 EP11 Unnamed11 2017080418 17.7 -109.8 30 1006 TD 171
2017 EP11 Unnamed11 2017080500 18.3 -110.6 30 1006 TD 66
2017 EP11 Unnamed11 2017080506 18.9 -111.1 30 1006 TD 13
2017 EP11 Unnamed11 2017080512 19.4 -111.4 30 1006 TD 76
2017 EP11 Unnamed11 2017080518 20.0 -111.6 25 1008 LO 144
2017 EP11 Unnamed11 2017080600 20.4 -112.0 25 1009 LO 203
2017 EP11 Unnamed11 2017080606 20.6 -112.1 20 1010 LO 228
2017 EP11 Unnamed11 2017080612 20.7 -112.2 20 1010 LO 243
2017 EP11 Unnamed11 2017080618 20.6 -112.3 20 1010 LO 239
2017 EP11 Unnamed11 2017080700 20.5 -112.4 15 1010 LO 236
2017 EP11 Unnamed11 2017080706 20.4 -112.3 15 1010 LO 221
2017 EP11 Unnamed11 2017080712 20.4 -112.1 15 1010 LO 209
2017 EP11 Unnamed11 2017080718 20.6 -112.0 15 1010 LO 223
2017 EP11 Unnamed11 2017080800 20.6 -112.0 15 1010 LO 223
2017 EP12 Jova 2017081112 18.5 -106.7 30 1004 TD 201
2017 EP12 Jova 2017081118 18.8 -108.0 35 1003 TS 299
2017 EP12 Jova 2017081200 19.1 -109.2 35 1003 TS 185
2017 EP12 Jova 2017081206 19.6 -110.2 35 1003 TS 117
2017 EP12 Jova 2017081212 20.0 -111.3 35 1003 TS 133
2017 EP12 Jova 2017081218 20.2 -112.4 30 1004 TD 211
2017 EP12 Jova 2017081300 20.4 -113.7 30 1005 TD 332
2017 EP12 Jova 2017081306 20.4 -115.1 25 1006 TD 463
2017 EP12 Jova 2017081312 20.4 -116.6 25 1006 TD 612
2017 EP12 Jova 2017081318 20.4 -118.0 25 1006 LO 754
2017 EP12 Jova 2017081400 20.4 -119.3 25 1006 LO 879
2017 EP12 Jova 2017081406 20.4 -120.5 25 1006 LO 975
2017 EP12 Jova 2017081412 20.3 -121.6 25 1007 LO 1017
2017 EP12 Jova 2017081418 20.3 -122.7 25 1007 LO 1059
2017 EP12 Jova 2017081500 20.2 -123.8 25 1007 LO 1120
2017 EP12 Jova 2017081506 20.0 -125.0 25 1007 LO 1204
2017 EP12 Jova 2017081512 19.8 -126.1 20 1008 LO 1288
2017 EP12 Jova 2017081518 19.6 -127.3 20 1008 LO 1383
2017 EP12 Jova 2017081600 19.4 -128.4 20 1008 LO 1475
2017 EP12 Jova 2017081606 19.2 -129.5 20 1008 LO 1570
2017 EP12 Jova 2017081612 19.0 -130.6 20 1008 LO 1668
2017 EP12 Jova 2017081618 18.8 -131.7 20 1008 LO 1768
2017 EP12 Jova 2017081700 18.6 -132.7 20 1008 LO 1862
2017 EP13 Kenneth 2017081712 13.2 -111.4 25 1008 LO 620
2017 EP13 Kenneth 2017081718 13.5 -112.4 25 1008 LO 604
2017 EP13 Kenneth 2017081800 13.9 -113.4 25 1007 LO 599
2017 EP13 Kenneth 2017081806 14.2 -114.6 30 1006 TD 636
2017 EP13 Kenneth 2017081812 14.5 -115.9 30 1006 TD 705
2017 EP13 Kenneth 2017081818 14.7 -117.2 30 1006 TD 800
2017 EP13 Kenneth 2017081900 14.9 -118.5 35 1005 TS 906
2017 EP13 Kenneth 2017081906 15.1 -119.9 40 1004 TS 1031
2017 EP13 Kenneth 2017081912 15.3 -121.4 45 1003 TS 1171
2017 EP13 Kenneth 2017081918 15.5 -122.9 50 1001 TS 1315
2017 EP13 Kenneth 2017082000 15.7 -124.3 55 999 TS 1453
2017 EP13 Kenneth 2017082006 15.9 -125.6 60 995 TS 1582
2017 EP13 Kenneth 2017082012 16.1 -126.8 65 990 HU 1673
2017 EP13 Kenneth 2017082018 16.3 -127.8 80 980 HU 1710
2017 EP13 Kenneth 2017082100 16.5 -128.8 95 967 HU 1752
2017 EP13 Kenneth 2017082106 16.9 -129.7 115 951 HU 1776
2017 EP13 Kenneth 2017082112 17.5 -130.5 115 951 HU 1780
2017 EP13 Kenneth 2017082118 18.1 -131.2 105 959 HU 1783
2017 EP13 Kenneth 2017082200 18.8 -131.8 95 966 HU 1776
2017 EP13 Kenneth 2017082206 19.5 -132.4 85 974 HU 1773
2017 EP13 Kenneth 2017082212 20.3 -132.9 75 980 HU 1761
2017 EP13 Kenneth 2017082218 21.2 -133.4 65 987 HU 1748
2017 EP13 Kenneth 2017082300 22.2 -133.8 60 993 TS 1726
2017 EP13 Kenneth 2017082306 23.2 -134.2 50 999 TS 1712
2017 EP13 Kenneth 2017082312 24.1 -134.8 40 1002 LO 1729
2017 EP13 Kenneth 2017082318 24.9 -135.4 35 1004 LO 1755
2017 EP13 Kenneth 2017082400 25.6 -136.0 35 1005 LO 1784
2017 EP13 Kenneth 2017082406 26.3 -136.5 35 1006 LO 1778
2017 EP13 Kenneth 2017082412 27.0 -136.7 35 1006 LO 1742
2017 EP13 Kenneth 2017082418 27.6 -136.6 35 1006 LO 1692
2017 EP13 Kenneth 2017082500 28.0 -136.3 35 1006 LO 1641
2017 EP13 Kenneth 2017082506 28.1 -135.9 35 1006 LO 1604
2017 EP13 Kenneth 2017082512 28.2 -135.5 35 1006 LO 1566
2017 EP13 Kenneth 2017082518 28.4 -135.1 30 1007 LO 1522
2017 EP13 Kenneth 2017082600 28.7 -134.9 30 1008 LO 1486
2017 EP13 Kenneth 2017082606 28.9 -135.0 25 1009 LO 1480
2017 EP13 Kenneth 2017082612 29.0 -135.2 25 1010 LO 1489
2017 EP13 Kenneth 2017082618 29.1 -135.4 25 1011 LO 1498
2017 EP13 Kenneth 2017082700 29.2 -135.5 20 1012 LO 1499
2017 EP13 Kenneth 2017082706 29.3 -135.6 20 1013 LO 1501
2017 EP13 Kenneth 2017082712 29.3 -135.7 15 1015 LO 1509
2017 EP13 Kenneth 2017082718 29.2 -135.8 15 1017 LO 1523
2017 EP14 Lidia 2017082918 17.0 -107.0 25 1006 DB 341
2017 EP14 Lidia 2017083000 17.5 -107.7 25 1006 DB 354
2017 EP14 Lidia 2017083006 18.2 -108.2 25 1005 DB 296
2017 EP14 Lidia 2017083012 19.0 -108.5 30 1003 DB 257
2017 EP14 Lidia 2017083018 19.8 -108.7 35 1001 TS 259
2017 EP14 Lidia 2017083100 20.4 -109.0 35 998 TS 270
2017 EP14 Lidia 2017083106 21.0 -109.3 40 996 TS 221
2017 EP14 Lidia 2017083112 21.8 -109.6 45 994 TS 127
2017 EP14 Lidia 2017083118 22.4 -110.0 55 991 TS 56
2017 EP14 Lidia 2017090100 22.9 -110.3 55 986 TS 28
2017 EP14 Lidia 2017090106 23.5 -110.6 55 987 TS 21
2017 EP14 Lidia 2017090112 24.0 -110.9 50 990 TS 3
2017 EP14 Lidia 2017090118 25.1 -111.6 50 991 TS 0
2017 EP14 Lidia 2017090200 26.0 -112.4 45 993 TS 15
2017 EP14 Lidia 2017090206 26.8 -113.2 40 995 TS 8
2017 EP14 Lidia 2017090212 27.6 -113.9 35 997 TS 0
2017 EP14 Lidia 2017090218 28.3 -114.7 35 1000 TS 49
