season tcID TC YYYYMMDDHH lat lon vmax pmin status distance
2019 AL04 Chantal 2019082106 40.3 -54.8 35 1007 TS 715
2019 AL04 Chantal 2019082112 40.1 -52.5 35 1007 TS 732
2019 AL04 Chantal 2019082118 39.9 -50.3 35 1007 TS 786
2019 AL04 Chantal 2019082200 39.6 -48.3 30 1007 TD 878
2019 AL04 Chantal 2019082206 39.3 -46.3 30 1007 TD 989
2019 AL04 Chantal 2019082212 38.9 -44.4 30 1007 TD 1118
2019 AL04 Chantal 2019082218 38.5 -42.9 30 1007 TD 1013
2019 AL04 Chantal 2019082300 38.0 -41.8 30 1007 TD 930
2019 AL04 Chantal 2019082306 37.5 -41.2 25 1009 TD 893
2019 AL04 Chantal 2019082312 36.9 -40.9 25 1011 TD 890
2019 AL04 Chantal 2019082318 36.3 -40.8 25 1012 LO 909
2019 AL04 Chantal 2019082400 35.7 -40.9 25 1013 LO 947
2019 AL04 Chantal 2019082406 35.3 -41.2 25 1013 LO 993
2019 AL04 Chantal 2019082412 35.1 -41.8 25 1013 LO 1051
2019 AL04 Chantal 2019082418 35.0 -42.5 25 1013 LO 1112
2019 AL04 Chantal 2019082500 35.1 -43.2 20 1014 LO 1162
2019 AL04 Chantal 2019082506 35.5 -43.6 20 1014 LO 1175
2019 AL04 Chantal 2019082512 35.9 -43.9 20 1014 LO 1181
2019 AL04 Chantal 2019082518 36.1 -44.1 15 1014 LO 1189
2019 AL04 Chantal 2019082600 36.2 -44.4 15 1014 LO 1210
2019 AL04 Chantal 2019082606 36.2 -44.8 15 1014 LO 1243
2019 AL04 Chantal 2019082612 36.4 -45.0 15 1014 LO 1252
2019 AL04 Chantal 2019082618 36.5 -44.8 15 1014 LO 1232
2019 AL05 Dorian 2019082406 10.3 -46.4 25 1011 TD 868
2019 AL05 Dorian 2019082412 10.4 -47.5 30 1010 TD 805
2019 AL05 Dorian 2019082418 10.6 -48.7 35 1008 TS 743
2019 AL05 Dorian 2019082500 10.8 -49.9 35 1008 TS 688
2019 AL05 Dorian 2019082506 11.0 -51.0 35 1008 TS 659
2019 AL05 Dorian 2019082512 11.2 -52.3 40 1007 TS 626
2019 AL05 Dorian 2019082518 11.4 -53.5 45 1007 TS 616
2019 AL05 Dorian 2019082600 11.6 -54.7 45 1007 TS 545
2019 AL05 Dorian 2019082606 11.9 -56.0 45 1006 TS 401
2019 AL05 Dorian 2019082612 12.2 -57.2 45 1006 TS 267
2019 AL05 Dorian 2019082618 12.6 -58.3 45 1006 TS 140
2019 AL05 Dorian 2019082700 13.0 -59.2 45 1005 TS 32
2019 AL05 Dorian 2019082706 13.5 -60.2 45 1005 TS 67
2019 AL05 Dorian 2019082712 14.2 -61.2 45 1005 TS 32
2019 AL05 Dorian 2019082718 15.0 -62.0 45 1004 TS 77
2019 AL05 Dorian 2019082800 15.7 -62.8 50 1003 TS 122
2019 AL05 Dorian 2019082806 16.4 -63.5 55 1001 TS 128
2019 AL05 Dorian 2019082812 17.3 -64.2 60 999 TS 72
2019 AL05 Dorian 2019082818 18.4 -65.1 70 993 HU 38
2019 AL05 Dorian 2019082900 19.2 -65.7 75 989 HU 86
2019 AL05 Dorian 2019082906 20.0 -66.3 75 988 HU 169
2019 AL05 Dorian 2019082912 21.0 -66.9 75 986 HU 275
2019 AL05 Dorian 2019082918 22.0 -67.4 75 983 HU 356
2019 AL05 Dorian 2019083000 22.8 -68.0 80 978 HU 380
2019 AL05 Dorian 2019083006 23.5 -68.8 90 978 HU 342
2019 AL05 Dorian 2019083012 24.3 -69.5 95 972 HU 353
2019 AL05 Dorian 2019083018 24.8 -70.3 100 968 HU 360
2019 AL05 Dorian 2019083100 25.3 -71.1 115 949 HU 365
2019 AL05 Dorian 2019083106 25.6 -72.1 120 947 HU 291
2019 AL05 Dorian 2019083112 25.9 -73.0 125 944 HU 249
2019 AL05 Dorian 2019083118 26.1 -74.0 130 942 HU 227
2019 AL05 Dorian 2019090100 26.3 -74.7 135 939 HU 194
2019 AL05 Dorian 2019090106 26.4 -75.6 145 934 HU 143
2019 AL05 Dorian 2019090112 26.5 -76.5 155 927 HU 56
2019 AL05 Dorian 2019090118 26.5 -77.1 160 910 HU 0
2019 AL05 Dorian 2019090200 26.6 -77.7 155 914 HU 20
2019 AL05 Dorian 2019090206 26.6 -78.0 145 916 HU 8
2019 AL05 Dorian 2019090212 26.7 -78.3 135 927 HU 0
2019 AL05 Dorian 2019090218 26.8 -78.4 125 938 HU 10
2019 AL05 Dorian 2019090300 26.9 -78.5 115 944 HU 19
2019 AL05 Dorian 2019090306 27.0 -78.5 105 950 HU 30
2019 AL05 Dorian 2019090312 27.1 -78.5 100 954 HU 41
2019 AL05 Dorian 2019090318 27.6 -78.6 95 959 HU 97
2019 AL05 Dorian 2019090400 28.1 -78.8 90 959 HU 155
2019 AL05 Dorian 2019090406 28.8 -79.2 90 964 HU 138
2019 AL05 Dorian 2019090412 29.5 -79.6 90 963 HU 135
2019 AL05 Dorian 2019090418 30.1 -79.7 95 960 HU 154
2019 AL05 Dorian 2019090500 30.7 -79.7 100 955 HU 167
2019 AL05 Dorian 2019090506 31.4 -79.6 100 958 HU 138
2019 AL05 Dorian 2019090512 32.1 -79.2 100 958 HU 96
2019 AL05 Dorian 2019090518 32.7 -78.9 95 958 HU 60
2019 AL05 Dorian 2019090600 33.4 -77.9 90 956 HU 60
2019 AL05 Dorian 2019090606 34.1 -76.9 90 956 HU 65
2019 AL05 Dorian 2019090612 35.1 -75.7 85 956 HU 19
2019 AL05 Dorian 2019090618 36.2 -73.7 85 956 HU 172
2019 AL05 Dorian 2019090700 37.4 -71.2 85 956 HU 360
2019 AL05 Dorian 2019090706 38.9 -68.9 85 955 HU 279
2019 AL05 Dorian 2019090712 40.8 -66.9 85 954 HU 265
2019 AL05 Dorian 2019090718 42.8 -64.6 80 954 LO 106
2019 AL05 Dorian 2019090800 45.2 -62.9 80 956 LO 0
2019 AL05 Dorian 2019090806 47.6 -61.9 75 960 EX 22
2019 AL05 Dorian 2019090812 49.4 -60.4 70 962 EX 96
2019 AL05 Dorian 2019090818 50.8 -57.9 60 966 EX 46
2019 AL05 Dorian 2019090900 51.6 -54.8 50 980 EX 46
2019 AL06 Erin 2019082612 31.7 -72.7 30 1010 TD 479
2019 AL06 Erin 2019082618 31.5 -72.5 30 1010 TD 508
2019 AL06 Erin 2019082700 31.2 -72.2 30 1010 TD 552
2019 AL06 Erin 2019082706 30.9 -71.7 30 1010 TD 606
2019 AL06 Erin 2019082712 30.9 -71.1 30 1008 TD 607
2019 AL06 Erin 2019082718 31.3 -71.6 35 1005 TS 577
2019 AL06 Erin 2019082800 31.7 -72.0 35 1004 TS 518
2019 AL06 Erin 2019082806 32.2 -72.4 35 1002 TS 451
2019 AL06 Erin 2019082812 33.0 -72.9 35 1002 TS 354
2019 AL06 Erin 2019082818 33.9 -73.0 30 1003 TD 282
2019 AL06 Erin 2019082900 34.8 -72.6 30 1003 TD 278
2019 AL06 Erin 2019082906 35.6 -72.1 30 1003 TD 311
2019 AL06 Erin 2019082912 36.9 -70.9 35 1002 EX 404
2019 AL06 Erin 2019082918 38.5 -68.5 35 1002 EX 333
2019 AL07 Fernand 2019090306 23.6 -94.0 30 1006 DB 384
2019 AL07 Fernand 2019090312 23.4 -94.7 35 1004 TS 314
2019 AL07 Fernand 2019090318 23.2 -95.4 40 1002 TS 245
2019 AL07 Fernand 2019090400 23.1 -96.1 45 1000 TS 174
2019 AL07 Fernand 2019090406 23.4 -96.8 45 1000 TS 102
2019 AL07 Fernand 2019090412 24.0 -97.2 40 1003 TS 58
2019 AL07 Fernand 2019090418 24.3 -98.0 30 1004 TD 0
2019 AL07 Fernand 2019090500 24.7 -98.6 25 1007 TD 0
2019 AL08 Gabrielle 2019090300 16.1 -30.1 25 1007 LO 521
2019 AL08 Gabrielle 2019090306 16.8 -30.9 25 1007 LO 596
2019 AL08 Gabrielle 2019090312 17.5 -31.6 25 1007 LO 670
2019 AL08 Gabrielle 2019090318 18.1 -32.1 30 1006 TD 729
2019 AL08 Gabrielle 2019090400 18.7 -32.6 35 1005 TS 793
2019 AL08 Gabrielle 2019090406 19.5 -33.2 40 1004 TS 876
2019 AL08 Gabrielle 2019090412 20.1 -33.6 45 1003 TS 936
2019 AL08 Gabrielle 2019090418 20.5 -33.7 45 1002 TS 961
2019 AL08 Gabrielle 2019090500 20.8 -33.9 45 1002 TS 993
2019 AL08 Gabrielle 2019090506 21.5 -34.5 45 1001 TS 1082
2019 AL08 Gabrielle 2019090512 22.3 -35.2 45 1000 TS 1186
2019 AL08 Gabrielle 2019090518 22.9 -35.6 40 1002 TS 1254
2019 AL08 Gabrielle 2019090600 23.8 -36.2 35 1004 TS 1357
2019 AL08 Gabrielle 2019090606 25.0 -37.1 35 1005 TS 1506
2019 AL08 Gabrielle 2019090612 26.2 -38.0 40 1004 TS 1600
2019 AL08 Gabrielle 2019090618 27.4 -39.0 45 1002 TS 1518
2019 AL08 Gabrielle 2019090700 29.0 -40.1 50 999 TS 1416
2019 AL08 Gabrielle 2019090706 30.5 -41.6 45 1002 TS 1369
2019 AL08 Gabrielle 2019090712 31.0 -43.9 45 1003 TS 1482
2019 AL08 Gabrielle 2019090718 31.5 -45.8 45 1003 TS 1584
2019 AL08 Gabrielle 2019090800 31.8 -47.4 45 1002 TS 1645
2019 AL08 Gabrielle 2019090806 32.3 -48.4 50 1000 TS 1546
2019 AL08 Gabrielle 2019090812 33.2 -49.0 50 999 TS 1486
2019 AL08 Gabrielle 2019090818 34.5 -49.3 55 995 TS 1391
2019 AL08 Gabrielle 2019090900 35.8 -49.3 55 995 TS 1250
2019 AL08 Gabrielle 2019090906 37.1 -48.9 50 996 TS 1120
2019 AL08 Gabrielle 2019090912 38.4 -48.0 50 997 TS 1010
2019 AL08 Gabrielle 2019090918 40.0 -46.3 50 998 TS 924
2019 AL08 Gabrielle 2019091000 41.4 -44.2 45 999 TS 923
2019 AL08 Gabrielle 2019091006 42.4 -41.7 45 999 TS 937
2019 AL08 Gabrielle 2019091012 43.3 -39.1 45 999 EX 782
2019 AL08 Gabrielle 2019091018 44.1 -36.4 45 1000 EX 669
2019 AL08 Gabrielle 2019091100 45.5 -33.5 40 1002 EX 693
2019 AL08 Gabrielle 2019091106 47.0 -30.0 40 1003 EX 839
2019 AL08 Gabrielle 2019091112 49.0 -26.4 35 1005 EX 1112
2019 AL09 Humberto 2019091212 23.0 -74.2 25 1010 LO 26
2019 AL09 Humberto 2019091218 23.4 -74.3 25 1010 LO 64
2019 AL09 Humberto 2019091300 23.8 -74.3 25 1009 LO 30
2019 AL09 Humberto 2019091306 24.2 -74.4 25 1009 LO 13
2019 AL09 Humberto 2019091312 24.7 -74.5 30 1008 LO 67
2019 AL09 Humberto 2019091318 25.2 -74.7 30 1008 TD 114
2019 AL09 Humberto 2019091400 25.6 -75.2 35 1007 TS 108
2019 AL09 Humberto 2019091406 26.0 -75.9 35 1006 TS 93
2019 AL09 Humberto 2019091412 26.5 -76.5 40 1004 TS 56
2019 AL09 Humberto 2019091418 27.0 -77.0 45 1003 TS 47
2019 AL09 Humberto 2019091500 27.5 -77.3 50 998 TS 80
2019 AL09 Humberto 2019091506 28.0 -77.6 50 997 TS 134
2019 AL09 Humberto 2019091512 28.6 -77.9 55 995 TS 197
2019 AL09 Humberto 2019091518 29.1 -78.1 60 993 TS 250
2019 AL09 Humberto 2019091600 29.2 -77.8 65 987 HU 264
2019 AL09 Humberto 2019091606 29.5 -77.3 70 982 HU 301
2019 AL09 Humberto 2019091612 29.8 -76.7 75 979 HU 342
2019 AL09 Humberto 2019091618 30.1 -76.1 75 975 HU 391
2019 AL09 Humberto 2019091700 30.3 -75.4 80 966 HU 438
2019 AL09 Humberto 2019091706 30.5 -74.7 85 964 HU 490
2019 AL09 Humberto 2019091712 30.7 -73.8 90 961 HU 511
2019 AL09 Humberto 2019091718 30.9 -72.9 95 956 HU 541
2019 AL09 Humberto 2019091800 31.2 -71.6 100 952 HU 585
2019 AL09 Humberto 2019091806 31.5 -70.3 105 951 HU 517
2019 AL09 Humberto 2019091812 32.0 -68.8 105 951 HU 369
2019 AL09 Humberto 2019091818 32.5 -67.2 110 950 HU 217
2019 AL09 Humberto 2019091900 33.2 -65.0 110 950 HU 101
2019 AL09 Humberto 2019091906 34.5 -62.9 105 951 HU 307
2019 AL09 Humberto 2019091912 36.0 -60.8 95 955 HU 558
2019 AL09 Humberto 2019091918 37.7 -59.3 80 961 HU 788
2019 AL09 Humberto 2019092000 39.1 -58.5 70 967 EX 718
2019 AL09 Humberto 2019092006 40.4 -58.0 60 972 EX 597
2019 AL09 Humberto 2019092012 41.5 -57.5 50 977 EX 510
2019 AL10 Jerry 2019091700 12.6 -42.6 25 1009 LO 1339
2019 AL10 Jerry 2019091706 12.8 -43.5 30 1007 TD 1286
2019 AL10 Jerry 2019091712 13.0 -44.4 30 1007 TD 1238
2019 AL10 Jerry 2019091718 13.3 -45.4 30 1007 TD 1199
2019 AL10 Jerry 2019091800 13.6 -46.3 30 1006 TD 1167
2019 AL10 Jerry 2019091806 14.0 -47.4 35 1005 TS 1133
2019 AL10 Jerry 2019091812 14.4 -48.6 45 1002 TS 1109
2019 AL10 Jerry 2019091818 14.8 -49.9 50 1000 TS 1048
2019 AL10 Jerry 2019091900 15.2 -51.2 55 998 TS 919
2019 AL10 Jerry 2019091906 15.8 -52.5 60 996 TS 805
2019 AL10 Jerry 2019091912 16.5 -53.8 70 990 HU 713
2019 AL10 Jerry 2019091918 17.2 -55.2 80 981 HU 638
2019 AL10 Jerry 2019092000 17.7 -56.6 90 976 HU 514
2019 AL10 Jerry 2019092006 18.1 -58.1 85 983 HU 387
2019 AL10 Jerry 2019092012 18.5 -59.7 75 990 HU 237
2019 AL10 Jerry 2019092018 19.2 -61.2 65 991 HU 181
2019 AL10 Jerry 2019092100 20.1 -62.4 60 993 TS 277
2019 AL10 Jerry 2019092106 21.0 -63.5 55 995 TS 370
2019 AL10 Jerry 2019092112 21.7 -64.5 55 998 TS 388
2019 AL10 Jerry 2019092118 22.5 -65.5 55 998 TS 451
2019 AL10 Jerry 2019092200 23.6 -66.1 55 998 TS 569
2019 AL10 Jerry 2019092206 24.5 -66.5 55 998 TS 599
2019 AL10 Jerry 2019092212 25.4 -66.6 55 997 TS 647
2019 AL10 Jerry 2019092218 26.3 -66.8 55 994 TS 689
2019 AL10 Jerry 2019092300 27.0 -67.2 55 993 TS 627
2019 AL10 Jerry 2019092306 27.4 -67.7 55 992 TS 606
2019 AL10 Jerry 2019092312 27.7 -68.0 55 991 TS 591
2019 AL10 Jerry 2019092318 28.2 -68.3 55 991 TS 560
2019 AL10 Jerry 2019092400 28.9 -68.6 55 991 TS 517
2019 AL10 Jerry 2019092406 29.7 -68.9 50 991 TS 478
2019 AL10 Jerry 2019092412 30.5 -69.1 45 991 TS 446
2019 AL10 Jerry 2019092418 30.9 -69.1 45 993 LO 427
2019 AL10 Jerry 2019092500 31.3 -68.9 40 996 LO 394
2019 AL10 Jerry 2019092506 31.6 -68.4 40 997 LO 339
2019 AL10 Jerry 2019092512 31.8 -67.4 35 999 LO 242
2019 AL10 Jerry 2019092518 32.0 -66.1 30 1000 LO 118
2019 AL10 Jerry 2019092600 32.3 -64.9 25 1001 LO 0
2019 AL10 Jerry 2019092606 32.9 -63.8 25 1003 LO 122
2019 AL10 Jerry 2019092612 33.6 -62.9 25 1005 LO 236
2019 AL10 Jerry 2019092618 34.1 -62.2 25 1005 LO 321
2019 AL10 Jerry 2019092700 34.6 -61.4 25 1006 LO 413
2019 AL10 Jerry 2019092706 35.0 -60.5 25 1006 LO 506
2019 AL10 Jerry 2019092712 35.3 -59.4 25 1006 LO 607
2019 AL10 Jerry 2019092718 35.3 -58.7 25 1006 LO 662
2019 AL10 Jerry 2019092800 35.1 -58.3 20 1007 LO 684
2019 AL11 Imelda 2019091712 28.3 -95.7 30 1008 TD 52
2019 AL11 Imelda 2019091718 29.0 -95.4 40 1003 TS 0
2019 AL11 Imelda 2019091800 29.5 -95.5 30 1007 TD 0
2019 AL11 Imelda 2019091806 29.9 -95.6 30 1007 TD 0
2019 AL11 Imelda 2019091812 30.4 -95.5 30 1007 TD 0
2019 AL11 Imelda 2019091818 30.6 -95.0 30 1007 TD 0
2019 AL11 Imelda 2019091900 31.1 -94.8 25 1009 TD 0
2019 AL12 Karen 2019092200 11.5 -58.8 30 1007 TD 192
2019 AL12 Karen 2019092206 11.8 -59.9 35 1007 TS 91
2019 AL12 Karen 2019092212 12.1 -61.1 35 1007 TS 58
2019 AL12 Karen 2019092218 12.5 -62.2 35 1007 TS 65
2019 AL12 Karen 2019092300 13.0 -63.2 35 1007 TS 187
2019 AL12 Karen 2019092306 13.7 -64.1 30 1007 TD 287
2019 AL12 Karen 2019092312 14.4 -64.8 30 1007 TD 351
2019 AL12 Karen 2019092318 15.1 -65.4 30 1007 TD 299
2019 AL12 Karen 2019092400 15.7 -65.7 30 1007 TD 244
2019 AL12 Karen 2019092406 16.4 -65.8 35 1006 TS 178
2019 AL12 Karen 2019092412 17.0 -65.8 35 1006 TS 112
2019 AL12 Karen 2019092418 17.7 -65.6 40 1004 TS 47
2019 AL12 Karen 2019092500 18.5 -65.2 40 1003 TS 41
2019 AL12 Karen 2019092506 19.7 -65.0 40 1003 TS 164
2019 AL12 Karen 2019092512 21.0 -64.8 35 1004 TS 304
2019 AL12 Karen 2019092518 22.3 -64.5 35 1004 TS 451
2019 AL12 Karen 2019092600 23.6 -64.2 35 1004 TS 598
2019 AL12 Karen 2019092606 24.8 -64.0 35 1004 TS 732
2019 AL12 Karen 2019092612 25.9 -63.7 40 1004 TS 717
2019 AL12 Karen 2019092618 26.9 -63.1 40 1005 TS 621
2019 AL12 Karen 2019092700 27.7 -62.3 35 1005 TS 565
2019 AL12 Karen 2019092706 28.3 -61.2 35 1005 TS 564
2019 AL12 Karen 2019092712 28.8 -60.0 30 1006 TD 605
2019 AL13 Lorenzo 2019092218 10.9 -18.8 25 1008 LO 268
2019 AL13 Lorenzo 2019092300 11.0 -20.4 30 1007 TD 430
2019 AL13 Lorenzo 2019092306 11.0 -21.9 35 1007 TS 472
2019 AL13 Lorenzo 2019092312 11.1 -23.3 40 1006 TS 427
2019 AL13 Lorenzo 2019092318 11.2 -24.6 45 1004 TS 405
2019 AL13 Lorenzo 2019092400 11.4 -25.9 50 1002 TS 415
2019 AL13 Lorenzo 2019092406 11.8 -27.2 55 999 TS 453
2019 AL13 Lorenzo 2019092412 12.2 -28.7 55 997 TS 547
2019 AL13 Lorenzo 2019092418 12.6 -30.2 55 997 TS 670
2019 AL13 Lorenzo 2019092500 13.0 -31.6 60 993 TS 798
2019 AL13 Lorenzo 2019092506 13.4 -33.0 70 988 HU 918
2019 AL13 Lorenzo 2019092512 13.9 -34.5 75 983 HU 1044
2019 AL13 Lorenzo 2019092518 14.4 -36.0 80 979 HU 1181
2019 AL13 Lorenzo 2019092600 14.5 -37.5 85 975 HU 1335
2019 AL13 Lorenzo 2019092606 14.7 -38.8 95 967 HU 1466
2019 AL13 Lorenzo 2019092612 15.2 -39.8 105 955 HU 1562
2019 AL13 Lorenzo 2019092618 16.0 -40.6 115 947 HU 1635
2019 AL13 Lorenzo 2019092700 17.1 -41.2 125 937 HU 1689
2019 AL13 Lorenzo 2019092706 18.1 -41.9 125 937 HU 1762
2019 AL13 Lorenzo 2019092712 18.9 -42.7 120 943 HU 1850
2019 AL13 Lorenzo 2019092718 19.6 -43.5 110 948 HU 1846
2019 AL13 Lorenzo 2019092800 20.3 -44.2 105 952 HU 1807
2019 AL13 Lorenzo 2019092806 21.1 -44.6 100 957 HU 1808
2019 AL13 Lorenzo 2019092812 22.0 -44.9 105 957 HU 1826
2019 AL13 Lorenzo 2019092818 22.9 -45.0 115 951 HU 1842
2019 AL13 Lorenzo 2019092900 23.8 -45.0 130 936 HU 1870
2019 AL13 Lorenzo 2019092906 24.7 -45.0 130 933 HU 1904
2019 AL13 Lorenzo 2019092912 25.6 -44.8 110 945 HU 1960
2019 AL13 Lorenzo 2019092918 26.4 -44.4 90 950 HU 1896
2019 AL13 Lorenzo 2019093000 27.2 -44.0 90 954 HU 1801
2019 AL13 Lorenzo 2019093006 28.2 -43.6 90 955 HU 1689
2019 AL13 Lorenzo 2019093012 29.2 -43.2 90 955 HU 1579
2019 AL13 Lorenzo 2019093018 30.2 -42.7 90 955 HU 1464
2019 AL13 Lorenzo 2019100100 31.2 -41.9 90 956 HU 1330
2019 AL13 Lorenzo 2019100106 32.6 -40.7 85 957 HU 1140
2019 AL13 Lorenzo 2019100112 34.3 -39.0 85 957 HU 896
2019 AL13 Lorenzo 2019100118 35.9 -36.8 85 958 HU 628
2019 AL13 Lorenzo 2019100200 37.8 -34.4 85 959 HU 330
2019 AL13 Lorenzo 2019100206 40.2 -31.4 80 959 HU 80
2019 AL13 Lorenzo 2019100212 43.0 -28.0 70 959 EX 437
2019 AL13 Lorenzo 2019100218 45.9 -24.4 65 960 EX 815
2019 AL13 Lorenzo 2019100300 49.2 -21.5 60 961 EX 842
2019 AL13 Lorenzo 2019100306 52.0 -18.7 60 962 EX 565
2019 AL13 Lorenzo 2019100312 54.5 -15.7 60 963 EX 364
2019 AL13 Lorenzo 2019100318 55.8 -13.3 60 966 EX 269
2019 AL13 Lorenzo 2019100400 55.4 -10.5 55 977 EX 127
2019 AL13 Lorenzo 2019100406 54.5 -8.2 50 985 EX 2
2019 AL14 Melissa 2019100818 35.0 -74.1 40 1009 EX 140
2019 AL14 Melissa 2019100900 36.1 -72.4 40 1009 EX 285
2019 AL14 Melissa 2019100906 37.0 -70.4 45 1008 EX 441
2019 AL14 Melissa 2019100912 37.7 -68.8 45 1007 EX 410
2019 AL14 Melissa 2019100918 38.4 -68.1 50 1006 EX 358
2019 AL14 Melissa 2019101000 38.9 -68.2 55 1004 EX 304
2019 AL14 Melissa 2019101006 38.9 -68.7 55 1002 EX 285
2019 AL14 Melissa 2019101012 38.6 -69.2 55 1000 EX 304
2019 AL14 Melissa 2019101018 38.0 -69.2 55 998 EX 370
2019 AL14 Melissa 2019101100 37.9 -68.4 55 996 EX 399
2019 AL14 Melissa 2019101106 38.4 -68.7 55 994 SS 338
2019 AL14 Melissa 2019101112 38.6 -69.4 50 995 SS 301
2019 AL14 Melissa 2019101118 38.2 -69.7 50 996 SS 342
2019 AL14 Melissa 2019101200 37.8 -69.1 50 997 SS 393
2019 AL14 Melissa 2019101206 37.9 -68.4 45 998 SS 399
2019 AL14 Melissa 2019101212 38.0 -67.5 45 998 TS 422
2019 AL14 Melissa 2019101218 38.2 -66.3 45 998 TS 465
2019 AL14 Melissa 2019101300 38.6 -64.9 45 998 TS 526
2019 AL14 Melissa 2019101306 39.1 -63.5 40 999 TS 519
2019 AL14 Melissa 2019101312 39.5 -61.7 40 1000 TS 546
2019 AL14 Melissa 2019101318 39.7 -59.8 35 1001 TS 611
2019 AL14 Melissa 2019101400 40.0 -57.9 35 1002 TS 641
2019 AL14 Melissa 2019101406 40.5 -55.5 35 1003 TS 699
2019 AL14 Melissa 2019101412 40.8 -52.9 35 1004 EX 653
2019 AL14 Melissa 2019101418 40.9 -49.8 35 1004 EX 695
2019 AL15 Fifteen 2019101412 12.6 -19.3 30 1006 TD 279
2019 AL15 Fifteen 2019101418 13.3 -20.0 30 1006 TD 332
2019 AL15 Fifteen 2019101500 14.2 -20.4 30 1006 TD 314
2019 AL15 Fifteen 2019101506 15.0 -21.0 30 1006 TD 219
2019 AL15 Fifteen 2019101512 15.7 -21.7 30 1006 TD 116
2019 AL15 Fifteen 2019101518 16.3 -22.6 30 1007 TD 18
2019 AL15 Fifteen 2019101600 17.0 -23.4 30 1009 TD 53
2019 AL15 Fifteen 2019101606 17.6 -24.4 25 1009 LO 82
2019 AL15 Fifteen 2019101612 18.2 -25.4 25 1009 LO 115
2019 AL15 Fifteen 2019101618 18.7 -26.8 25 1009 LO 238
2019 AL15 Fifteen 2019101700 19.2 -28.3 25 1009 LO 394
2019 AL15 Fifteen 2019101706 19.5 -29.8 25 1009 LO 545
2019 AL15 Fifteen 2019101712 19.3 -31.0 25 1009 LO 650
2019 AL16 Nestor 2019101712 22.2 -95.7 35 1007 DB 184
2019 AL16 Nestor 2019101718 22.6 -95.2 35 1005 DB 249
2019 AL16 Nestor 2019101800 23.2 -94.5 40 1003 DB 337
2019 AL16 Nestor 2019101806 24.1 -93.0 45 1002 DB 441
2019 AL16 Nestor 2019101812 25.2 -91.2 50 1001 DB 443
2019 AL16 Nestor 2019101818 26.4 -89.4 50 1000 TS 297
2019 AL16 Nestor 2019101900 27.8 -87.8 50 996 TS 195
2019 AL16 Nestor 2019101906 28.6 -87.1 50 996 TS 194
2019 AL16 Nestor 2019101912 29.3 -86.4 40 996 EX 114
2019 AL16 Nestor 2019101918 30.2 -85.4 40 999 EX 0
2019 AL16 Nestor 2019102000 31.2 -84.2 35 1000 EX 0
2019 AL16 Nestor 2019102006 33.1 -81.7 40 1002 EX 0
